Source Target Weight
273946 70290 2
273946 490689 2
273946 374764 2
273946 489499 2
273946 304385 2
273946 46063 2
273946 139983 2
273946 216112 2
273946 353078 2
273946 113598 2
273946 324233 2
273946 426935 2
273946 403188 2
273946 404138 2
273946 133739 2
273946 158876 2
273946 313378 2
273946 424225 2
273946 352581 2
273946 165457 2
273946 256494 2
273946 461706 2
273946 459201 2
273946 212658 2
273946 265943 2
273946 270473 2
273946 56039 2
273946 142738 2
273946 394218 2
273946 77810 2
273946 270134 2
273946 307354 2
273946 155752 2
273946 432489 2
273946 23833 2
273946 667801 2
273946 97375 2
273946 268798 2
273946 356286 2
273946 385441 2
273946 184546 2
273946 15727 2
273946 453710 2
273946 171172 2
273946 18661 2
273946 172107 2
273946 94927 2
273946 273086 2
273946 234296 2
273946 80089 2
273946 82443 2
273946 84791 2
273946 458936 2
234053 429494 2
234053 719838 2
234053 408929 2
234053 120523 2
234053 402953 2
234053 336353 2
234053 340372 2
234053 354133 2
234053 145513 2
234053 216553 2
234053 109583 2
234053 316115 2
234053 140382 2
234053 198227 2
234053 488494 2
234053 295294 2
234053 81015 2
234053 184933 2
234053 423806 2
234053 61982 2
234053 209529 2
234053 417408 2
234053 466013 2
234053 320227 2
234053 72900 2
234053 157543 2
234053 326126 2
234053 58852 2
234053 357290 2
234053 342143 2
234053 383134 2
234053 82435 2
234053 146923 2
448720 373145 2
448720 719838 2
448720 68010 2
448720 61982 2
448720 259708 2
448720 295855 2
448720 27074 2
448720 179208 2
448720 75361 2
448720 62791 2
448720 330170 2
448720 402953 2
448720 333132 2
448720 253060 2
448720 129585 2
448720 145513 2
448720 68561 2
448720 179815 2
448720 238316 2
448720 435676 2
448720 244743 2
448720 58465 2
448720 423806 2
448720 173766 2
448720 431768 2
448720 295870 2
448720 422858 2
448720 417408 2
448720 211921 2
448720 345242 2
448720 64205 2
448720 333953 2
448720 677056 2
448720 43033 2
429494 447879 2
429494 78039 2
429494 222016 2
429494 192872 2
429494 423990 2
47833 94529 2
47833 426647 2
47833 423990 2
47833 336353 2
47833 237497 2
47833 358864 2
47833 229760 2
47833 120523 2
47833 276640 2
47833 474078 2
47833 328216 2
47833 179208 2
47833 371802 2
47833 271461 2
47833 458592 2
47833 382821 2
47833 345242 2
47833 295294 2
47833 206588 2
47833 488494 2
47833 19930 2
47833 383134 2
47833 315503 2
47833 137517 2
47833 141260 2
47833 259708 2
47833 174795 2
47833 337104 2
47833 238144 2
47833 68561 2
47833 392736 2
47833 143431 2
47833 102579 2
47833 368464 2
47833 158428 2
47833 44874 2
47833 466013 2
47833 48037 2
373145 227045 2
373145 209529 2
373145 120523 2
373145 141260 2
373145 62791 2
373145 423990 2
373145 78039 2
373145 433847 2
373145 337104 2
373145 276640 2
373145 454690 2
373145 431768 2
373145 168856 2
373145 437940 2
14308 266839 2
14308 320385 2
14308 239857 2
14308 474078 2
14308 309382 2
14308 426647 2
14308 3241886 2
14308 58465 2
14308 251002 2
14308 295294 2
14308 68561 2
14308 81015 2
14308 415230 2
14308 43033 2
14308 423806 2
14308 153625 2
14308 181377 2
14308 179548 2
14308 1298823 2
14308 320227 2
14308 337104 2
14308 417842 2
14308 259910 2
14308 455487 2
14308 438839 2
14308 206184 2
14308 341321 2
14308 448030 2
14308 196409 2
14308 164122 2
719838 92954 2
719838 146587 2
503014 118674 2
503014 131020 2
503014 179065 2
503014 171130 2
503014 331059 2
503014 4048 2
503014 150144 2
353255 138614 2
353255 476429 2
353255 441417 2
353255 103427 2
353255 362133 2
353255 20904 2
353255 8076 2
353255 205649 2
353255 373774 2
353255 259564 2
353255 416903 2
353255 868379 2
353255 258409 2
353255 41002 2
353255 388477 2
353255 134812 2
353255 249609 2
353255 235386 2
353255 314154 2
353255 297823 2
353255 339308 2
353255 382466 2
353255 195770 2
353255 5827 2
353255 146930 2
353255 37159 2
353255 335430 2
353255 69069 2
353255 408800 2
353255 318929 2
353255 4523 2
353255 460309 2
353255 335813 2
353255 180742 2
353255 112274 2
353255 311972 2
353255 271355 2
353255 349930 2
353255 263547 2
353255 94263 2
353255 384839 2
353255 275897 2
353255 201174 2
147091 493912 2
147091 237042 2
147091 237233 2
147091 50704 2
147091 220161 2
147091 139019 2
147091 413609 2
147091 255946 2
147091 349545 2
147091 348703 2
147091 203736 2
147091 301458 2
147091 251478 2
147091 58655 2
147091 426794 2
147091 220946 2
147091 155435 2
147091 45504 2
409056 364238 2
409056 41441 2
409056 278208 2
409056 45504 2
409056 446045 2
409056 299540 2
409056 132091 2
409056 479307 2
409056 233664 2
409056 382439 2
409056 141446 2
409056 108485 2
409056 39125 2
409056 455127 2
409056 192114 2
409056 474195 2
409056 439427 2
409056 10804 2
409056 289936 2
409056 490130 2
409056 77505 2
409056 137021 2
409056 286790 2
409056 271858 2
409056 43857 2
409056 1251 2
409056 69069 2
409056 307693 2
409056 452617 2
409056 93441 2
409056 280425 2
409056 37342 2
409056 244579 2
409056 103805 2
409056 380855 2
409056 326432 2
409056 498475 2
409056 390490 2
409056 222140 2
409056 376576 2
409056 78828 2
409056 131868 2
409056 307087 2
409056 329500 2
409056 202348 2
409056 78443 2
409056 557967 2
409056 80329 2
409056 315547 2
409056 278853 2
409056 380545 2
409056 138478 2
409056 406031 2
409056 165346 2
409056 410608 2
409056 226508 2
409056 345685 2
409056 348706 2
409056 386188 2
409056 41855 2
409056 235732 2
409056 35826 2
409056 384477 2
409056 242415 2
409056 63694 2
409056 41002 2
409056 306423 2
409056 218283 2
409056 439432 2
409056 282693 2
409056 359304 2
409056 401787 2
409056 80336 2
409056 175501 2
409056 502339 2
409056 328887 2
409056 307519 2
409056 324303 2
409056 118065 2
409056 264318 2
409056 25087 2
409056 415861 2
409056 301729 2
409056 297848 2
409056 311972 2
409056 88861 2
409056 191573 2
409056 402290 2
409056 478776 2
409056 39080 2
409056 72792 2
409056 314154 2
409056 271355 2
409056 173691 2
409056 387418 2
409056 345696 2
409056 434479 2
409056 8076 2
409056 60426 2
409056 82801 2
409056 208560 2
409056 297823 2
409056 229788 2
409056 299107 2
409056 371900 2
409056 10967 2
409056 214640 2
409056 97283 2
409056 242271 2
409056 85446 2
409056 150435 2
409056 314857 2
409056 404367 2
409056 350807 2
409056 318222 2
409056 27542 2
409056 427915 2
409056 97706 2
409056 468991 2
409056 173055 2
409056 112116 2
409056 20353 2
409056 77331 2
409056 369999 2
409056 240893 2
409056 177439 2
409056 450957 2
409056 176336 2
409056 339513 2
409056 178609 2
409056 340987 2
409056 66725 2
409056 266098 2
409056 384839 2
409056 1147732 2
409056 417104 2
93696 58281 2
93696 312693 2
93696 357690 2
93696 100207 2
93696 311008 2
93696 448698 2
93696 70734 2
93696 50423 2
93696 146649 2
93696 335120 2
93696 171878 2
93696 303731 2
93696 17077 2
93696 270691 2
93696 161156 2
93696 292192 2
93696 271245 2
93696 119923 2
93696 410014 2
93696 144028 2
93696 289572 2
93696 51566 2
93696 161459 2
93696 74759 2
93696 142835 2
93696 440273 2
93696 420640 2
93696 227024 2
93696 290222 2
93696 38951 2
93696 100792 2
93696 314341 2
93696 150086 2
93696 257331 2
93696 158633 2
93696 353181 2
93696 151000 2
93696 193740 2
93696 189005 2
93696 371006 2
93696 330460 2
93696 412150 2
93696 403528 2
93696 334398 2
93696 314369 2
93696 1352356 2
93696 467746 2
93696 298503 2
93696 336860 2
93696 318245 2
93696 314116 2
93696 221110 2
93696 301512 2
93696 330994 2
93696 73148 2
93696 18661 2
93696 347640 2
93696 468530 2
93696 271067 2
93696 318339 2
93696 169212 2
93696 401025 2
93696 319530 2
93696 240562 2
93696 69492 2
93696 53829 2
93696 835 2
93696 60283 2
93696 362393 2
93696 69253 2
93696 148911 2
93696 115764 2
93696 175342 2
93696 25614 2
93696 130578 2
93696 354285 2
93696 417490 2
93696 44848 2
41599 105860 2
41599 198067 2
41599 193336 2
41599 419290 2
41599 117352 2
41599 330451 2
41599 259127 2
41599 394135 2
41599 21830 2
41599 236133 2
41599 44848 2
41599 428997 2
41599 290579 2
41599 38333 2
41599 114908 2
41599 221110 2
41599 364987 2
41599 336816 2
41599 443282 2
41599 364889 2
41599 83071 2
41599 230786 2
41599 22348 2
41599 144050 2
41599 328467 2
41599 381363 2
41599 333029 2
41599 441832 2
41599 66990 2
41599 15585 2
41599 382795 2
41599 73141 2
41599 307360 2
41599 287832 2
41599 310723 2
41599 364448 2
41599 138347 2
41599 106572 2
41599 150144 2
41599 63408 2
41599 198806 2
41599 30056 2
41599 261559 2
41599 169052 2
41599 77810 2
41599 378843 2
41599 75844 2
41599 443640 2
41599 459201 2
41599 182005 2
41599 333515 2
41599 130578 2
41599 117618 2
41599 291519 2
41599 409787 2
41599 167840 2
41599 122004 2
41599 319530 2
41599 21268 2
41599 229728 2
41599 319649 2
41599 77355 2
41599 254747 2
41599 100254 2
41599 427304 2
41599 1595422 2
41599 111451 2
41599 190371 2
41599 446693 2
41599 179548 2
41599 248709 2
41599 261804 2
41599 97310 2
41599 46127 2
41599 182337 2
41599 251481 2
41599 432135 2
41599 284244 2
41599 387748 2
41599 380880 2
41599 208867 2
41599 49479 2
41599 396281 2
41599 190890 2
41599 354608 2
41599 336115 2
41599 142709 2
41599 252668 2
41599 237794 2
41599 32789 2
41599 413282 2
41599 450285 2
41599 482879 2
41599 82309 2
41599 465172 2
41599 149708 2
41599 268798 2
41599 468530 2
41599 63391 2
41599 157163 2
41599 265710 2
41599 164263 2
41599 303342 2
41599 306328 2
41599 330460 2
41599 202013 2
41599 106848 2
41599 269301 2
41599 242443 2
41599 326972 2
41599 39910 2
41599 131573 2
41599 188038 2
41599 82030 2
41599 465703 2
41599 100792 2
41599 435639 2
41599 324233 2
41599 2788 2
41599 287248 2
371707 391592 2
295351 326393 2
295351 319009 2
295351 328605 2
295351 235129 2
295351 44601 2
295351 234272 2
295351 58903 2
295351 1728905 2
295351 240182 2
295351 74599 2
295351 142259 2
295351 157712 2
200811 11704 2
200811 52351 2
222880 16903 2
222880 418260 2
222880 185817 2
222880 345973 2
222880 156476 2
222880 147072 2
222880 257228 2
222880 398876 2
222880 220016 2
222880 328043 2
222880 73476 2
222880 259564 2
222880 249609 2
222880 369857 2
222880 153303 2
222880 173713 2
222880 336816 2
222880 492765 2
222880 458642 2
222880 108485 2
222880 149841 2
222880 372655 2
222880 157247 2
222880 322388 2
222880 271858 2
222880 144477 2
222880 204423 2
222880 416903 2
222880 131209 2
222880 119134 2
222880 319435 2
222880 61824 2
222880 278853 2
222880 431598 2
222880 325970 2
222880 35826 2
222880 451384 2
222880 245293 2
222880 82434 2
222880 414324 2
222880 421104 2
222880 30102 2
222880 63899 2
222880 491991 2
222880 416856 2
222880 242117 2
222880 215001 2
222880 435498 2
222880 390071 2
222880 246454 2
222880 339378 2
222880 55886 2
222880 173500 2
222880 479640 2
222880 266854 2
222880 180983 2
222880 202416 2
222880 479052 2
222880 289936 2
222880 7893 2
222880 77950 2
222880 348706 2
222880 296971 2
222880 302409 2
222880 203093 2
222880 421759 2
222880 295053 2
222880 227564 2
222880 1805078 2
222880 284451 2
222880 254360 2
222880 314857 2
222880 307160 2
222880 331369 2
222880 6798 2
222880 428613 2
222880 496435 2
222880 318222 2
222880 46969 2
222880 371517 2
222880 13831 2
222880 254083 2
222880 396253 2
222880 174191 2
222880 458069 2
222880 39080 2
222880 214640 2
222880 156895 2
222880 402290 2
222880 415892 2
222880 98720 2
222880 349282 2
222880 39652 2
222880 349930 2
222880 41441 2
222880 263547 2
222880 410547 2
222880 180742 2
222880 258409 2
222880 110728 2
222880 95685 2
222880 219992 2
222880 112116 2
222880 36835 2
222880 504392 2
222880 314154 2
222880 229788 2
222880 217580 2
228450 21967 2
228450 193426 2
228450 278208 2
228450 155435 2
228450 360184 2
228450 712425 2
228450 353406 2
228450 458855 2
228450 107916 2
228450 164792 2
228450 428613 2
228450 141446 2
228450 30844 2
228450 382466 2
228450 345158 2
228450 450656 2
228450 323159 2
228450 135093 2
228450 420156 2
228450 300773 2
228450 390071 2
228450 391592 2
228450 146674 2
228450 202280 2
228450 257020 2
228450 66640 2
228450 225990 2
228450 402406 2
228450 287929 2
228450 298693 2
217019 360811 2
217019 353406 2
217019 270443 2
217019 328605 2
217019 416091 2
217019 74599 2
217019 381324 2
217019 180379 2
217019 185817 2
217019 113684 2
217019 289635 2
217019 205096 2
217019 287929 2
217019 192114 2
217019 21967 2
217019 40147 2
217019 142574 2
217019 86131 2
217019 37450 2
217019 157712 2
353309 391592 2
353309 373314 2
353309 271858 2
353309 420156 2
353309 283423 2
353309 835 2
353309 446711 2
353309 113684 2
353309 108959 2
353309 220946 2
353309 36944 2
353309 71777 2
353309 61824 2
353309 277607 2
353309 33132 2
353309 410608 2
353309 449984 2
353309 194709 2
353309 226782 2
353309 398876 2
353309 263813 2
353309 274898 2
353309 46969 2
353309 496435 2
353309 335217 2
353309 122757 2
353309 342626 2
353309 394814 2
353309 394206 2
360811 333722 2
360811 410407 2
360811 82628 2
360811 381220 2
360811 57237 2
360811 416091 2
360811 196650 2
360811 82801 2
360811 448995 2
360811 345973 2
360811 220946 2
360811 278853 2
360811 496435 2
360811 264954 2
360811 182876 2
360811 282693 2
360811 342143 2
360811 137290 2
360811 283914 2
360811 315179 2
360811 70478 2
360811 187200 2
360811 335813 2
360811 146930 2
360811 52351 2
391592 333722 2
391592 1372630 2
391592 165975 2
391592 233364 2
391592 74599 2
391592 225990 2
391592 48777 2
391592 423685 2
391592 459857 2
391592 234272 2
391592 414571 2
391592 29421 2
391592 257228 2
333722 342143 2
333722 330469 2
333722 75950 2
333722 74599 2
333722 53704 2
333722 341561 2
333722 11704 2
333722 69050 2
333722 233664 2
333722 44601 2
333722 300773 2
333722 102110 2
333722 342626 2
333722 66862 2
333722 210737 2
333722 420156 2
333722 239647 2
333722 57484 2
333722 178609 2
84806 327152 2
84806 367110 2
84806 1372630 2
84806 126485 2
84806 291849 2
84806 93396 2
84806 192114 2
84806 42231 2
84806 220946 2
120741 482096 2
120741 36928 2
120741 130970 2
120741 337385 2
120741 169688 2
120741 388897 2
120741 3455 2
120741 320734 2
120741 375932 2
120741 461311 2
120741 262772 2
72423 298510 2
72423 448630 2
72423 318877 2
72423 225990 2
72423 489950 2
72423 249833 2
72423 347912 2
72423 150528 2
72423 498879 2
72423 441764 2
72423 107887 2
72423 272605 2
72423 366509 2
72423 232192 2
72423 334632 2
72423 414359 2
72423 325970 2
72423 457969 2
72423 226782 2
72423 465702 2
72423 34973 2
72423 501408 2
72423 275294 2
72423 82628 2
72423 498741 2
72423 474321 2
72423 39145 2
72423 274375 2
72423 501089 2
72423 350094 2
72423 440383 2
72423 353056 2
72423 283984 2
72423 182060 2
72423 3455 2
72423 445841 2
72423 187326 2
72423 144582 2
72423 102478 2
72423 45867 2
72423 475591 2
72423 254254 2
72423 473505 2
72423 346513 2
72423 470411 2
72423 304601 2
72423 98048 2
72423 461311 2
72423 492839 2
72423 433805 2
72423 467514 2
72423 308375 2
72423 101752 2
72423 263268 2
72423 389541 2
72423 106608 2
72423 288297 2
72423 483234 2
72423 507531 2
307519 298510 2
307519 263846 2
307519 498879 2
307519 441764 2
307519 107887 2
307519 63899 2
307519 334632 2
307519 414359 2
307519 476814 2
307519 465702 2
307519 57958 2
307519 304601 2
307519 282693 2
307519 82628 2
307519 39145 2
307519 205011 2
307519 496977 2
307519 116337 2
307519 366509 2
307519 379645 2
307519 353496 2
307519 312726 2
307519 223032 2
307519 139854 2
307519 458023 2
307519 197756 2
307519 6494 2
